TransactionID,TransactionStartDateTime,TransactionEndDateTime,CardholderID,LocationID,TransactionTypeID,TransactionAmount
KN-2022-1000000640,1/1/2022 16:44,1/1/2022 16:48,KN-005-1181,KN-005,1,10000
KN-2022-1000000641,1/1/2022 16:45,1/1/2022 16:50,KN-002-1007,KN-002,3,0
KN-2022-1000000642,1/1/2022 16:46,1/1/2022 16:50,KN-007-1196,KN-007,1,100000
KN-2022-1000000643,1/1/2022 16:47,1/1/2022 16:53,KN-009-1099,KN-009,2,20000
KN-2022-1000000644,1/1/2022 16:47,1/1/2022 16:52,KN-004-1138,KN-004,1,50000
KN-2022-1000000645,1/1/2022 16:47,1/1/2022 16:52,KN-006-1047,KN-006,1,8000
KN-2022-1000000646,1/1/2022 16:47,1/1/2022 16:49,KN-005-1085,KN-005,1,10000
KN-2022-1000000647,1/1/2022 16:48,1/1/2022 16:54,KN-007-1024,KN-007,1,20000
KN-2022-1000000648,1/1/2022 16:49,1/1/2022 16:57,KN-002-1199,KN-002,2,20000
KN-2022-1000000649,1/1/2022 16:50,1/1/2022 16:56,KN-002-1250,KN-002,4,10000
KN-2022-1000000650,1/1/2022 16:53,1/1/2022 17:01,KN-009-1069,KN-009,1,10000
KN-2022-1000000651,1/1/2022 16:53,1/1/2022 16:56,KN-001-1145,KN-001,1,6000
KN-2022-1000000652,1/1/2022 16:54,1/1/2022 17:00,KN-001-1153,KN-001,4,6000
KN-2022-1000000653,1/1/2022 16:56,1/1/2022 16:58,KN-009-1171,KN-009,1,10000
KN-2022-1000000654,1/1/2022 16:56,1/1/2022 17:03,KN-003-1033,KN-003,1,20000
KN-2022-1000000655,1/1/2022 16:56,1/1/2022 16:58,KN-005-1214,KN-005,4,10000
KN-2022-1000000656,1/1/2022 16:56,1/1/2022 16:58,KN-009-1083,KN-009,3,0
KN-2022-1000000657,1/1/2022 16:57,1/1/2022 16:59,KN-004-1166,KN-004,1,7000
KN-2022-1000000658,1/1/2022 16:57,1/1/2022 16:59,KN-004-1006,KN-004,1,6000
KN-2022-1000000659,1/1/2022 16:57,1/1/2022 17:04,KN-009-1056,KN-009,1,100000
KN-2022-1000000660,1/1/2022 17:00,1/1/2022 17:04,KN-001-1174,KN-001,3,0
KN-2022-1000000661,1/1/2022 17:01,1/1/2022 17:03,KN-003-1019,KN-003,1,10000
KN-2022-1000000662,1/1/2022 17:03,1/1/2022 17:06,KN-005-1162,KN-005,1,10000
KN-2022-1000000663,1/1/2022 17:03,1/1/2022 17:08,KN-008-1033,KN-008,4,6000
KN-2022-1000000664,1/1/2022 17:04,1/1/2022 17:10,KN-002-1239,KN-002,1,20000
KN-2022-1000000665,1/1/2022 17:05,1/1/2022 17:11,KN-008-1008,KN-008,1,50000
KN-2022-1000000666,1/1/2022 17:05,1/1/2022 17:07,KN-001-1122,KN-001,1,7000
KN-2022-1000000667,1/1/2022 17:05,1/1/2022 17:10,KN-005-1212,KN-005,1,10000
KN-2022-1000000668,1/1/2022 17:05,1/1/2022 17:08,KN-002-1032,KN-002,4,4000
KN-2022-1000000669,1/1/2022 17:06,1/1/2022 17:15,KN-005-1145,KN-005,1,4000
KN-2022-1000000670,1/1/2022 17:07,1/1/2022 17:10,KN-001-1108,KN-001,1,50000
KN-2022-1000000671,1/1/2022 17:11,1/1/2022 17:14,KN-004-1073,KN-004,4,10000
KN-2022-1000000672,1/1/2022 17:12,1/1/2022 17:16,KN-006-1027,KN-006,4,20000
KN-2022-1000000673,1/1/2022 17:12,1/1/2022 17:14,KN-008-1147,KN-008,1,9000
KN-2022-1000000674,1/1/2022 17:13,1/1/2022 17:17,KN-010-1190,KN-010,1,10000
KN-2022-1000000675,1/1/2022 17:14,1/1/2022 17:23,KN-010-1024,KN-010,1,6000
KN-2022-1000000676,1/1/2022 17:15,1/1/2022 17:17,KN-009-1121,KN-009,1,10000
KN-2022-1000000677,1/1/2022 17:16,1/1/2022 17:24,KN-003-1043,KN-003,1,10000
KN-2022-1000000678,1/1/2022 17:17,1/1/2022 17:22,KN-007-1122,KN-007,1,50000
KN-2022-1000000679,1/1/2022 17:18,1/1/2022 17:21,KN-003-1175,KN-003,2,6000
KN-2022-1000000680,1/1/2022 17:19,1/1/2022 17:23,KN-006-1099,KN-006,3,0
KN-2022-1000000681,1/1/2022 17:19,1/1/2022 17:23,KN-006-1081,KN-006,1,10000
KN-2022-1000000682,1/1/2022 17:20,1/1/2022 17:26,KN-001-1111,KN-001,1,8000
KN-2022-1000000683,1/1/2022 17:20,1/1/2022 17:25,KN-007-1212,KN-007,1,10000
KN-2022-1000000684,1/1/2022 17:20,1/1/2022 17:26,KN-006-1068,KN-006,4,50000
KN-2022-1000000685,1/1/2022 17:20,1/1/2022 17:29,KN-005-1095,KN-005,1,50000
KN-2022-1000000686,1/1/2022 17:21,1/1/2022 17:26,KN-006-1031,KN-006,1,3000
KN-2022-1000000687,1/1/2022 17:22,1/1/2022 17:26,KN-007-1136,KN-007,1,20000
KN-2022-1000000688,1/1/2022 17:22,1/1/2022 17:28,KN-009-1068,KN-009,1,20000
KN-2022-1000000689,1/1/2022 17:22,1/1/2022 17:27,KN-007-1129,KN-007,1,4000
KN-2022-1000000690,1/1/2022 17:23,1/1/2022 17:26,KN-008-1073,KN-008,2,10000
KN-2022-1000000691,1/1/2022 17:23,1/1/2022 17:31,KN-007-1006,KN-007,1,8000
KN-2022-1000000692,1/1/2022 17:23,1/1/2022 17:28,KN-005-1081,KN-005,1,4000
KN-2022-1000000693,1/1/2022 17:23,1/1/2022 17:26,KN-002-1186,KN-002,3,0
KN-2022-1000000694,1/1/2022 17:24,1/1/2022 17:32,KN-006-1212,KN-006,2,20000
KN-2022-1000000695,1/1/2022 17:25,1/1/2022 17:29,KN-007-1097,KN-007,1,10000
KN-2022-1000000696,1/1/2022 17:26,1/1/2022 17:31,KN-010-1106,KN-010,1,20000
KN-2022-1000000697,1/1/2022 17:26,1/1/2022 17:35,KN-001-1037,KN-001,1,10000
KN-2022-1000000698,1/1/2022 17:28,1/1/2022 17:32,KN-009-1054,KN-009,4,50000
KN-2022-1000000699,1/1/2022 17:28,1/1/2022 17:34,KN-006-1098,KN-006,1,10000
KN-2022-1000000700,1/1/2022 17:30,1/1/2022 17:35,KN-006-1132,KN-006,4,6000
KN-2022-1000000701,1/1/2022 17:32,1/1/2022 17:35,KN-004-1214,KN-004,4,3000
KN-2022-1000000702,1/1/2022 17:32,1/1/2022 17:38,KN-006-1202,KN-006,1,6000
KN-2022-1000000703,1/1/2022 17:34,1/1/2022 17:38,KN-008-1062,KN-008,1,20000
KN-2022-1000000704,1/1/2022 17:35,1/1/2022 17:38,KN-003-1031,KN-003,1,20000
KN-2022-1000000705,1/1/2022 17:37,1/1/2022 17:39,KN-009-1134,KN-009,1,20000
KN-2022-1000000706,1/1/2022 17:38,1/1/2022 17:45,KN-005-1197,KN-005,1,20000
KN-2022-1000000707,1/1/2022 17:39,1/1/2022 17:44,KN-007-1006,KN-007,1,50000
KN-2022-1000000708,1/1/2022 17:40,1/1/2022 17:47,KN-004-1005,KN-004,1,10000
KN-2022-1000000709,1/1/2022 17:42,1/1/2022 17:48,KN-005-1200,KN-005,1,10000
KN-2022-1000000710,1/1/2022 17:42,1/1/2022 17:51,KN-005-1110,KN-005,1,7000
KN-2022-1000000711,1/1/2022 17:43,1/1/2022 17:50,KN-004-1003,KN-004,1,10000
KN-2022-1000000712,1/1/2022 17:44,1/1/2022 17:48,KN-001-1090,KN-001,3,0
KN-2022-1000000713,1/1/2022 17:44,1/1/2022 17:47,KN-004-1143,KN-004,2,9000
KN-2022-1000000714,1/1/2022 17:46,1/1/2022 17:50,KN-001-1098,KN-001,3,0
KN-2022-1000000715,1/1/2022 17:47,1/1/2022 17:53,KN-005-1169,KN-005,4,10000
KN-2022-1000000716,1/1/2022 17:48,1/1/2022 17:51,KN-006-1066,KN-006,4,20000
KN-2022-1000000717,1/1/2022 17:49,1/1/2022 17:53,KN-005-1217,KN-005,3,0
KN-2022-1000000718,1/1/2022 17:50,1/1/2022 17:58,KN-005-1028,KN-005,1,20000
KN-2022-1000000719,1/1/2022 17:50,1/1/2022 17:57,KN-010-1098,KN-010,1,9000
KN-2022-1000000720,1/1/2022 17:50,1/1/2022 17:55,KN-006-1057,KN-006,4,50000
KN-2022-1000000721,1/1/2022 17:51,1/1/2022 17:55,KN-010-1158,KN-010,1,10000
KN-2022-1000000722,1/1/2022 17:52,1/1/2022 17:57,KN-006-1091,KN-006,4,50000
KN-2022-1000000723,1/1/2022 17:52,1/1/2022 17:55,KN-007-1169,KN-007,2,5000
KN-2022-1000000724,1/1/2022 17:53,1/1/2022 17:59,KN-002-1126,KN-002,2,20000
KN-2022-1000000725,1/1/2022 17:54,1/1/2022 18:02,KN-009-1071,KN-009,1,10000
KN-2022-1000000726,1/1/2022 17:54,1/1/2022 17:58,KN-008-1094,KN-008,2,20000
KN-2022-1000000727,1/1/2022 17:54,1/1/2022 17:56,KN-006-1070,KN-006,1,100000
KN-2022-1000000728,1/1/2022 17:54,1/1/2022 18:00,KN-006-1141,KN-006,4,7000
KN-2022-1000000729,1/1/2022 17:58,1/1/2022 18:05,KN-001-1097,KN-001,1,6000
KN-2022-1000000730,1/1/2022 17:59,1/1/2022 18:06,KN-010-1116,KN-010,1,10000
KN-2022-1000000731,1/1/2022 17:59,1/1/2022 18:04,KN-003-1042,KN-003,3,0
KN-2022-1000000732,1/1/2022 17:59,1/1/2022 18:07,KN-001-1078,KN-001,1,1000
KN-2022-1000000733,1/1/2022 17:59,1/1/2022 18:02,KN-008-1091,KN-008,1,10000
KN-2022-1000000734,1/1/2022 14:00,1/1/2022 14:06,KN-003-1104,KN-003,4,6000
KN-2022-1000000735,1/1/2022 16:02,1/1/2022 16:10,KN-001-1080,KN-001,1,20000
KN-2022-1000000736,1/1/2022 12:02,1/1/2022 12:08,KN-001-1191,KN-001,1,7000
KN-2022-1000000737,1/1/2022 17:03,1/1/2022 17:11,KN-006-1042,KN-006,1,20000
KN-2022-1000000738,1/1/2022 15:03,1/1/2022 15:08,KN-001-1028,KN-001,1,10000
KN-2022-1000000739,1/1/2022 13:04,1/1/2022 13:09,KN-008-1016,KN-008,1,20000
KN-2022-1000000740,1/1/2022 13:04,1/1/2022 13:11,KN-006-1186,KN-006,1,20000
KN-2022-1000000741,1/1/2022 17:04,1/1/2022 17:08,KN-007-1026,KN-007,1,20000
KN-2022-1000000742,1/1/2022 13:04,1/1/2022 13:08,KN-001-1020,KN-001,1,20000
KN-2022-1000000743,1/1/2022 12:05,1/1/2022 12:10,KN-006-1087,KN-006,3,0
KN-2022-1000000744,1/1/2022 15:06,1/1/2022 15:11,KN-004-1051,KN-004,4,3000
KN-2022-1000000745,1/1/2022 17:06,1/1/2022 17:14,KN-010-1101,KN-010,2,5000
KN-2022-1000000746,1/1/2022 15:07,1/1/2022 15:11,KN-003-1187,KN-003,1,9000
KN-2022-1000000747,1/1/2022 15:07,1/1/2022 15:11,KN-010-1001,KN-010,4,9000
KN-2022-1000000748,1/1/2022 13:08,1/1/2022 13:16,KN-008-1093,KN-008,2,10000
KN-2022-1000000749,1/1/2022 11:09,1/1/2022 11:16,KN-010-1180,KN-010,1,20000
KN-2022-1000000750,1/1/2022 12:14,1/1/2022 12:22,KN-009-1073,KN-009,2,5000
KN-2022-1000000751,1/1/2022 15:15,1/1/2022 15:19,KN-006-1084,KN-006,3,0
KN-2022-1000000752,1/1/2022 17:16,1/1/2022 17:23,KN-001-1058,KN-001,1,8000
KN-2022-1000000753,1/1/2022 16:17,1/1/2022 16:19,KN-008-1119,KN-008,1,50000
KN-2022-1000000754,1/1/2022 15:19,1/1/2022 15:23,KN-006-1180,KN-006,2,9000
KN-2022-1000000755,1/1/2022 14:21,1/1/2022 14:29,KN-002-1109,KN-002,2,20000
KN-2022-1000000756,1/1/2022 12:23,1/1/2022 12:26,KN-002-1207,KN-002,1,9000
KN-2022-1000000757,1/1/2022 14:23,1/1/2022 14:28,KN-008-1001,KN-008,1,100000
KN-2022-1000000758,1/1/2022 15:24,1/1/2022 15:32,KN-010-1131,KN-010,1,50000
KN-2022-1000000759,1/1/2022 14:24,1/1/2022 14:29,KN-004-1127,KN-004,2,10000
KN-2022-1000000760,1/1/2022 15:27,1/1/2022 15:33,KN-009-1112,KN-009,1,8000
KN-2022-1000000761,1/1/2022 15:31,1/1/2022 15:33,KN-001-1203,KN-001,1,20000
KN-2022-1000000762,1/1/2022 11:31,1/1/2022 11:35,KN-005-1006,KN-005,3,0
KN-2022-1000000763,1/1/2022 15:31,1/1/2022 15:33,KN-003-1135,KN-003,1,20000
KN-2022-1000000764,1/1/2022 15:32,1/1/2022 15:37,KN-009-1186,KN-009,1,20000
KN-2022-1000000765,1/1/2022 11:35,1/1/2022 11:37,KN-001-1157,KN-001,1,50000
KN-2022-1000000766,1/1/2022 14:35,1/1/2022 14:39,KN-009-1111,KN-009,2,20000
KN-2022-1000000767,1/1/2022 15:36,1/1/2022 15:44,KN-009-1024,KN-009,2,9000
KN-2022-1000000768,1/1/2022 13:36,1/1/2022 13:44,KN-001-1070,KN-001,2,9000
KN-2022-1000000769,1/1/2022 13:37,1/1/2022 13:46,KN-007-1124,KN-007,1,20000
KN-2022-1000000770,1/1/2022 13:38,1/1/2022 13:41,KN-010-1158,KN-010,1,20000
KN-2022-1000000771,1/1/2022 12:40,1/1/2022 12:45,KN-005-1009,KN-005,3,0
KN-2022-1000000772,1/1/2022 17:41,1/1/2022 17:46,KN-001-1208,KN-001,4,20000
KN-2022-1000000773,1/1/2022 14:41,1/1/2022 14:44,KN-010-1118,KN-010,1,100000
KN-2022-1000000774,1/1/2022 14:41,1/1/2022 14:43,KN-008-1008,KN-008,4,7000
KN-2022-1000000775,1/1/2022 15:42,1/1/2022 15:44,KN-007-1171,KN-007,4,50000
KN-2022-1000000776,1/1/2022 13:42,1/1/2022 13:50,KN-002-1116,KN-002,1,20000
KN-2022-1000000777,1/1/2022 12:43,1/1/2022 12:46,KN-005-1206,KN-005,1,20000
KN-2022-1000000778,1/1/2022 14:44,1/1/2022 14:47,KN-003-1040,KN-003,4,8000
KN-2022-1000000779,1/1/2022 14:44,1/1/2022 14:47,KN-004-1123,KN-004,4,20000
KN-2022-1000000780,1/1/2022 12:46,1/1/2022 12:53,KN-006-1021,KN-006,1,10000
KN-2022-1000000781,1/1/2022 11:48,1/1/2022 11:56,KN-002-1250,KN-002,1,50000
KN-2022-1000000782,1/1/2022 11:50,1/1/2022 11:58,KN-008-1099,KN-008,1,9000
KN-2022-1000000783,1/1/2022 16:51,1/1/2022 16:59,KN-010-1038,KN-010,1,10000
KN-2022-1000000784,1/1/2022 13:51,1/1/2022 13:54,KN-004-1217,KN-004,2,10000
KN-2022-1000000785,1/1/2022 14:51,1/1/2022 14:56,KN-010-1044,KN-010,1,6000
KN-2022-1000000786,1/1/2022 13:52,1/1/2022 13:56,KN-007-1035,KN-007,2,5000
KN-2022-1000000787,1/1/2022 14:53,1/1/2022 14:58,KN-006-1020,KN-006,1,4000
KN-2022-1000000788,1/1/2022 12:53,1/1/2022 12:58,KN-001-1124,KN-001,1,10000
KN-2022-1000000789,1/1/2022 11:53,1/1/2022 12:01,KN-006-1210,KN-006,1,8000
KN-2022-1000000790,1/1/2022 16:54,1/1/2022 16:57,KN-004-1085,KN-004,4,10000
KN-2022-1000000791,1/1/2022 15:57,1/1/2022 16:04,KN-002-1012,KN-002,1,10000
KN-2022-1000000792,1/1/2022 12:57,1/1/2022 13:00,KN-007-1038,KN-007,2,10000
KN-2022-1000000793,1/1/2022 12:58,1/1/2022 13:05,KN-002-1153,KN-002,1,10000
KN-2022-1000000794,1/1/2022 13:59,1/1/2022 14:05,KN-003-1062,KN-003,1,10000
KN-2022-1000000795,1/1/2022 12:01,1/1/2022 12:08,KN-002-1046,KN-002,2,10000
KN-2022-1000000796,1/1/2022 16:05,1/1/2022 16:09,KN-006-1031,KN-006,4,1000
KN-2022-1000000797,1/1/2022 11:06,1/1/2022 11:08,KN-005-1012,KN-005,1,10000
KN-2022-1000000798,1/1/2022 16:06,1/1/2022 16:12,KN-004-1130,KN-004,1,8000
KN-2022-1000000799,1/1/2022 11:09,1/1/2022 11:17,KN-007-1055,KN-007,1,20000
KN-2022-1000000800,1/1/2022 14:09,1/1/2022 14:14,KN-005-1105,KN-005,3,0
KN-2022-1000000801,1/1/2022 15:10,1/1/2022 15:16,KN-002-1047,KN-002,1,1000
KN-2022-1000000802,1/1/2022 13:11,1/1/2022 13:17,KN-001-1077,KN-001,1,20000
KN-2022-1000000803,1/1/2022 17:12,1/1/2022 17:18,KN-001-1089,KN-001,1,10000
KN-2022-1000000804,1/1/2022 11:12,1/1/2022 11:16,KN-004-1089,KN-004,2,7000
KN-2022-1000000805,1/1/2022 14:13,1/1/2022 14:22,KN-005-1029,KN-005,1,20000
KN-2022-1000000806,1/1/2022 14:15,1/1/2022 14:18,KN-007-1044,KN-007,1,10000
KN-2022-1000000807,1/1/2022 17:15,1/1/2022 17:17,KN-007-1118,KN-007,1,50000
KN-2022-1000000808,1/1/2022 14:17,1/1/2022 14:24,KN-002-1022,KN-002,1,20000
KN-2022-1000000809,1/1/2022 11:17,1/1/2022 11:24,KN-006-1149,KN-006,1,50000
KN-2022-1000000810,1/1/2022 13:18,1/1/2022 13:24,KN-002-1183,KN-002,1,3000
KN-2022-1000000811,1/1/2022 11:18,1/1/2022 11:24,KN-002-1210,KN-002,1,3000
KN-2022-1000000812,1/1/2022 14:18,1/1/2022 14:21,KN-008-1032,KN-008,3,0
KN-2022-1000000813,1/1/2022 12:20,1/1/2022 12:24,KN-006-1127,KN-006,2,9000
KN-2022-1000000814,1/1/2022 11:21,1/1/2022 11:27,KN-002-1111,KN-002,4,50000
KN-2022-1000000815,1/1/2022 14:22,1/1/2022 14:31,KN-005-1054,KN-005,1,20000
KN-2022-1000000816,1/1/2022 15:22,1/1/2022 15:26,KN-005-1203,KN-005,1,10000
KN-2022-1000000817,1/1/2022 17:23,1/1/2022 17:24,KN-001-1121,KN-001,3,0
KN-2022-1000000818,1/1/2022 11:23,1/1/2022 11:29,KN-007-1059,KN-007,4,1000
KN-2022-1000000819,1/1/2022 15:24,1/1/2022 15:32,KN-006-1046,KN-006,1,1000
KN-2022-1000000820,1/1/2022 15:25,1/1/2022 15:33,KN-003-1194,KN-003,2,20000
KN-2022-1000000821,1/1/2022 15:26,1/1/2022 15:31,KN-008-1198,KN-008,1,10000
KN-2022-1000000822,1/1/2022 11:30,1/1/2022 11:32,KN-004-1042,KN-004,1,20000
KN-2022-1000000823,1/1/2022 15:30,1/1/2022 15:34,KN-004-1021,KN-004,2,8000
KN-2022-1000000824,1/1/2022 17:30,1/1/2022 17:36,KN-008-1103,KN-008,2,10000
KN-2022-1000000825,1/1/2022 15:31,1/1/2022 15:37,KN-009-1043,KN-009,4,4000
KN-2022-1000000826,1/1/2022 13:32,1/1/2022 13:37,KN-003-1193,KN-003,3,0
KN-2022-1000000827,1/1/2022 14:34,1/1/2022 14:39,KN-009-1170,KN-009,1,10000
KN-2022-1000000828,1/1/2022 15:35,1/1/2022 15:40,KN-006-1218,KN-006,1,3000
KN-2022-1000000829,1/1/2022 11:35,1/1/2022 11:38,KN-001-1132,KN-001,1,10000
KN-2022-1000000830,1/1/2022 13:36,1/1/2022 13:41,KN-009-1039,KN-009,1,10000
KN-2022-1000000831,1/1/2022 14:38,1/1/2022 14:42,KN-009-1128,KN-009,1,4000
KN-2022-1000000832,1/1/2022 14:38,1/1/2022 14:44,KN-002-1030,KN-002,1,10000
KN-2022-1000000833,1/1/2022 14:39,1/1/2022 14:46,KN-010-1178,KN-010,1,8000
KN-2022-1000000834,1/1/2022 17:40,1/1/2022 17:48,KN-006-1232,KN-006,1,3000
KN-2022-1000000835,1/1/2022 17:40,1/1/2022 17:49,KN-001-1148,KN-001,1,7000
KN-2022-1000000836,1/1/2022 12:43,1/1/2022 12:49,KN-006-1195,KN-006,1,3000
KN-2022-1000000837,1/1/2022 15:43,1/1/2022 15:48,KN-004-1112,KN-004,4,10000
KN-2022-1000000838,1/1/2022 11:43,1/1/2022 11:47,KN-002-1151,KN-002,4,20000
KN-2022-1000000839,1/1/2022 11:43,1/1/2022 11:47,KN-006-1041,KN-006,1,7000
KN-2022-1000000840,1/1/2022 17:45,1/1/2022 17:47,KN-001-1103,KN-001,4,10000
KN-2022-1000000841,1/1/2022 17:47,1/1/2022 17:53,KN-004-1096,KN-004,1,4000
KN-2022-1000000842,1/1/2022 11:47,1/1/2022 11:51,KN-008-1093,KN-008,1,7000
KN-2022-1000000843,1/1/2022 16:49,1/1/2022 16:53,KN-007-1199,KN-007,1,100000
KN-2022-1000000844,1/1/2022 17:50,1/1/2022 17:58,KN-009-1021,KN-009,1,9000
KN-2022-1000000845,1/1/2022 15:50,1/1/2022 15:58,KN-005-1044,KN-005,2,5000
KN-2022-1000000846,1/1/2022 17:55,1/1/2022 17:59,KN-002-1085,KN-002,1,50000
KN-2022-1000000847,1/1/2022 13:57,1/1/2022 14:00,KN-006-1157,KN-006,3,0
KN-2022-1000000848,1/1/2022 13:57,1/1/2022 14:05,KN-003-1093,KN-003,1,4000
KN-2022-1000000849,1/1/2022 12:57,1/1/2022 13:03,KN-001-1083,KN-001,2,9000
KN-2022-1000000850,1/1/2022 16:58,1/1/2022 17:00,KN-001-1146,KN-001,1,4000
KN-2022-1000000851,1/1/2022 15:58,1/1/2022 16:00,KN-010-1080,KN-010,4,4000
KN-2022-1000000852,1/1/2022 17:58,1/1/2022 18:05,KN-005-1205,KN-005,2,8000
KN-2022-1000000853,1/1/2022 12:58,1/1/2022 13:06,KN-003-1188,KN-003,1,10000
KN-2022-1000000854,1/1/2022 12:58,1/1/2022 13:00,KN-008-1138,KN-008,1,1000
KN-2022-1000000855,1/1/2022 11:00,1/1/2022 11:07,KN-001-1173,KN-001,2,6000
KN-2022-1000000856,1/1/2022 17:00,1/1/2022 17:03,KN-010-1157,KN-010,1,20000
KN-2022-1000000857,1/1/2022 13:02,1/1/2022 13:03,KN-008-1063,KN-008,3,0
KN-2022-1000000858,1/1/2022 12:02,1/1/2022 12:08,KN-008-1072,KN-008,2,20000
KN-2022-1000000859,1/1/2022 16:03,1/1/2022 16:08,KN-010-1199,KN-010,3,0
KN-2022-1000000860,1/1/2022 14:04,1/1/2022 14:11,KN-005-1063,KN-005,1,10000
KN-2022-1000000861,1/1/2022 15:04,1/1/2022 15:08,KN-002-1116,KN-002,2,10000
KN-2022-1000000862,1/1/2022 11:04,1/1/2022 11:13,KN-002-1227,KN-002,1,20000
KN-2022-1000000863,1/1/2022 11:05,1/1/2022 11:09,KN-001-1184,KN-001,4,10000
KN-2022-1000000864,1/1/2022 14:05,1/1/2022 14:10,KN-010-1053,KN-010,4,10000
KN-2022-1000000865,1/1/2022 16:05,1/1/2022 16:12,KN-007-1026,KN-007,2,6000
KN-2022-1000000866,1/1/2022 16:06,1/1/2022 16:10,KN-008-1042,KN-008,4,100000
KN-2022-1000000867,1/1/2022 11:06,1/1/2022 11:12,KN-006-1043,KN-006,4,50000
KN-2022-1000000868,1/1/2022 16:06,1/1/2022 16:10,KN-009-1112,KN-009,1,4000
KN-2022-1000000869,1/1/2022 14:07,1/1/2022 14:16,KN-010-1037,KN-010,1,20000
KN-2022-1000000870,1/1/2022 17:09,1/1/2022 17:17,KN-003-1131,KN-003,2,8000
KN-2022-1000000871,1/1/2022 16:09,1/1/2022 16:14,KN-009-1083,KN-009,4,10000
KN-2022-1000000872,1/1/2022 15:12,1/1/2022 15:15,KN-002-1245,KN-002,3,0
KN-2022-1000000873,1/1/2022 15:12,1/1/2022 15:18,KN-001-1094,KN-001,4,50000
KN-2022-1000000874,1/1/2022 16:13,1/1/2022 16:16,KN-003-1146,KN-003,1,50000
KN-2022-1000000875,1/1/2022 15:13,1/1/2022 15:15,KN-001-1005,KN-001,4,7000
KN-2022-1000000876,1/1/2022 13:14,1/1/2022 13:16,KN-010-1142,KN-010,4,6000
KN-2022-1000000877,1/1/2022 12:15,1/1/2022 12:17,KN-006-1058,KN-006,3,0
KN-2022-1000000878,1/1/2022 15:15,1/1/2022 15:17,KN-003-1015,KN-003,1,20000
KN-2022-1000000879,1/1/2022 16:16,1/1/2022 16:20,KN-005-1095,KN-005,4,4000
KN-2022-1000000880,1/1/2022 13:17,1/1/2022 13:23,KN-001-1122,KN-001,1,6000
KN-2022-1000000881,1/1/2022 14:17,1/1/2022 14:25,KN-007-1059,KN-007,2,10000
KN-2022-1000000882,1/1/2022 16:17,1/1/2022 16:21,KN-004-1190,KN-004,1,50000
KN-2022-1000000883,1/1/2022 12:21,1/1/2022 12:25,KN-001-1178,KN-001,3,0
KN-2022-1000000884,1/1/2022 12:22,1/1/2022 12:27,KN-006-1136,KN-006,2,10000
KN-2022-1000000885,1/1/2022 12:24,1/1/2022 12:27,KN-001-1108,KN-001,1,4000
KN-2022-1000000886,1/1/2022 15:24,1/1/2022 15:26,KN-002-1015,KN-002,4,20000
KN-2022-1000000887,1/1/2022 13:25,1/1/2022 13:28,KN-010-1129,KN-010,2,20000
KN-2022-1000000888,1/1/2022 15:25,1/1/2022 15:30,KN-008-1050,KN-008,4,50000
KN-2022-1000000889,1/1/2022 11:25,1/1/2022 11:34,KN-005-1158,KN-005,1,4000
KN-2022-1000000890,1/1/2022 15:28,1/1/2022 15:35,KN-009-1135,KN-009,1,4000
KN-2022-1000000891,1/1/2022 12:29,1/1/2022 12:33,KN-001-1039,KN-001,1,50000
KN-2022-1000000892,1/1/2022 13:29,1/1/2022 13:35,KN-003-1154,KN-003,1,20000
KN-2022-1000000893,1/1/2022 17:30,1/1/2022 17:31,KN-003-1158,KN-003,3,0
KN-2022-1000000894,1/1/2022 12:33,1/1/2022 12:36,KN-005-1013,KN-005,1,20000
KN-2022-1000000895,1/1/2022 12:33,1/1/2022 12:41,KN-006-1015,KN-006,1,20000
KN-2022-1000000896,1/1/2022 14:33,1/1/2022 14:40,KN-007-1170,KN-007,1,10000
KN-2022-1000000897,1/1/2022 16:34,1/1/2022 16:43,KN-006-1064,KN-006,1,1000
KN-2022-1000000898,1/1/2022 13:34,1/1/2022 13:38,KN-007-1031,KN-007,1,10000
KN-2022-1000000899,1/1/2022 14:34,1/1/2022 14:37,KN-006-1076,KN-006,2,7000
KN-2022-1000000900,1/1/2022 12:35,1/1/2022 12:44,KN-003-1005,KN-003,1,7000
KN-2022-1000000901,1/1/2022 17:36,1/1/2022 17:42,KN-006-1012,KN-006,4,8000
KN-2022-1000000902,1/1/2022 14:37,1/1/2022 14:42,KN-005-1022,KN-005,2,10000
KN-2022-1000000903,1/1/2022 13:37,1/1/2022 13:46,KN-003-1159,KN-003,1,20000
KN-2022-1000000904,1/1/2022 11:38,1/1/2022 11:40,KN-006-1188,KN-006,4,50000
KN-2022-1000000905,1/1/2022 12:39,1/1/2022 12:48,KN-007-1150,KN-007,1,20000
KN-2022-1000000906,1/1/2022 17:39,1/1/2022 17:42,KN-007-1077,KN-007,2,5000
KN-2022-1000000907,1/1/2022 14:41,1/1/2022 14:44,KN-009-1176,KN-009,1,4000
KN-2022-1000000908,1/1/2022 16:41,1/1/2022 16:43,KN-004-1155,KN-004,4,1000
KN-2022-1000000909,1/1/2022 15:41,1/1/2022 15:47,KN-003-1025,KN-003,4,10000
KN-2022-1000000910,1/1/2022 15:42,1/1/2022 15:44,KN-007-1082,KN-007,1,50000
KN-2022-1000000911,1/1/2022 14:42,1/1/2022 14:50,KN-005-1093,KN-005,1,50000
KN-2022-1000000912,1/1/2022 12:45,1/1/2022 12:47,KN-002-1065,KN-002,1,100000
