TransactionID,TransactionStartDateTime,TransactionEndDateTime,CardholderID,LocationID,TransactionTypeID,TransactionAmount
RI-2022-1000000681,1/1/2022 18:04,1/1/2022 18:09,RI-003-1021,RI-003,1,6000
RI-2022-1000000682,1/1/2022 18:04,1/1/2022 18:06,RI-005-1020,RI-005,4,1000
RI-2022-1000000683,1/1/2022 18:07,1/1/2022 18:09,RI-010-1039,RI-010,3,0
RI-2022-1000000684,1/1/2022 18:10,1/1/2022 18:12,RI-007-1035,RI-007,1,10000
RI-2022-1000000685,1/1/2022 18:12,1/1/2022 18:17,RI-010-1074,RI-010,4,10000
RI-2022-1000000686,1/1/2022 18:13,1/1/2022 18:17,RI-005-1113,RI-005,1,20000
RI-2022-1000000687,1/1/2022 18:13,1/1/2022 18:17,RI-009-1042,RI-009,2,20000
RI-2022-1000000688,1/1/2022 18:13,1/1/2022 18:15,RI-008-1047,RI-008,4,8000
RI-2022-1000000689,1/1/2022 18:15,1/1/2022 18:18,RI-001-1001,RI-001,3,0
RI-2022-1000000690,1/1/2022 18:16,1/1/2022 18:18,RI-009-1015,RI-009,1,10000
RI-2022-1000000691,1/1/2022 18:19,1/1/2022 18:23,RI-004-1085,RI-004,4,8000
RI-2022-1000000692,1/1/2022 18:20,1/1/2022 18:25,RI-003-1012,RI-003,1,7000
RI-2022-1000000693,1/1/2022 18:21,1/1/2022 18:27,RI-007-1107,RI-007,1,100000
RI-2022-1000000694,1/1/2022 18:21,1/1/2022 18:24,RI-006-1100,RI-006,3,0
RI-2022-1000000695,1/1/2022 18:21,1/1/2022 18:27,RI-002-1099,RI-002,1,10000
RI-2022-1000000696,1/1/2022 18:22,1/1/2022 18:25,RI-007-1020,RI-007,1,10000
RI-2022-1000000697,1/1/2022 18:23,1/1/2022 18:26,RI-008-1066,RI-008,1,20000
RI-2022-1000000698,1/1/2022 18:23,1/1/2022 18:25,RI-005-1119,RI-005,1,20000
RI-2022-1000000699,1/1/2022 18:24,1/1/2022 18:27,RI-009-1005,RI-009,1,1000
RI-2022-1000000700,1/1/2022 18:24,1/1/2022 18:27,RI-004-1089,RI-004,2,6000
RI-2022-1000000701,1/1/2022 18:25,1/1/2022 18:28,RI-005-1119,RI-005,1,20000
RI-2022-1000000702,1/1/2022 18:26,1/1/2022 18:31,RI-006-1091,RI-006,1,50000
RI-2022-1000000703,1/1/2022 18:27,1/1/2022 18:33,RI-010-1001,RI-010,1,10000
RI-2022-1000000704,1/1/2022 18:28,1/1/2022 18:31,RI-006-1064,RI-006,3,0
RI-2022-1000000705,1/1/2022 18:29,1/1/2022 18:33,RI-002-1068,RI-002,2,6000
RI-2022-1000000706,1/1/2022 18:30,1/1/2022 18:35,RI-003-1063,RI-003,2,10000
RI-2022-1000000707,1/1/2022 18:30,1/1/2022 18:36,RI-008-1054,RI-008,1,20000
RI-2022-1000000708,1/1/2022 18:31,1/1/2022 18:33,RI-002-1085,RI-002,3,0
RI-2022-1000000709,1/1/2022 18:32,1/1/2022 18:34,RI-004-1060,RI-004,1,20000
RI-2022-1000000710,1/1/2022 18:33,1/1/2022 18:38,RI-009-1020,RI-009,1,50000
RI-2022-1000000711,1/1/2022 18:34,1/1/2022 18:39,RI-006-1003,RI-006,1,20000
RI-2022-1000000712,1/1/2022 18:35,1/1/2022 18:38,RI-010-1022,RI-010,4,7000
RI-2022-1000000713,1/1/2022 18:39,1/1/2022 18:44,RI-006-1066,RI-006,1,20000
RI-2022-1000000714,1/1/2022 18:40,1/1/2022 18:42,RI-006-1062,RI-006,1,3000
RI-2022-1000000715,1/1/2022 18:41,1/1/2022 18:43,RI-003-1044,RI-003,1,20000
RI-2022-1000000716,1/1/2022 18:41,1/1/2022 18:45,RI-003-1032,RI-003,1,20000
RI-2022-1000000717,1/1/2022 18:41,1/1/2022 18:43,RI-007-1015,RI-007,4,10000
RI-2022-1000000718,1/1/2022 18:44,1/1/2022 18:46,RI-008-1016,RI-008,4,10000
RI-2022-1000000719,1/1/2022 18:48,1/1/2022 18:51,RI-006-1053,RI-006,1,20000
RI-2022-1000000720,1/1/2022 18:48,1/1/2022 18:50,RI-010-1054,RI-010,1,20000
RI-2022-1000000721,1/1/2022 18:52,1/1/2022 18:57,RI-001-1003,RI-001,4,10000
RI-2022-1000000722,1/1/2022 18:54,1/1/2022 18:58,RI-006-1089,RI-006,2,9000
RI-2022-1000000723,1/1/2022 18:57,1/1/2022 19:01,RI-007-1121,RI-007,1,50000
RI-2022-1000000724,1/1/2022 18:59,1/1/2022 19:02,RI-005-1021,RI-005,1,10000
RI-2022-1000000725,1/1/2022 19:00,1/1/2022 19:02,RI-002-1051,RI-002,1,50000
RI-2022-1000000726,1/1/2022 19:00,1/1/2022 19:06,RI-005-1122,RI-005,1,20000
RI-2022-1000000727,1/1/2022 19:02,1/1/2022 19:05,RI-001-1130,RI-001,2,7000
RI-2022-1000000728,1/1/2022 19:02,1/1/2022 19:04,RI-001-1096,RI-001,1,20000
RI-2022-1000000729,1/1/2022 19:02,1/1/2022 19:07,RI-005-1057,RI-005,1,20000
RI-2022-1000000730,1/1/2022 19:03,1/1/2022 19:08,RI-008-1027,RI-008,1,10000
RI-2022-1000000731,1/1/2022 19:03,1/1/2022 19:05,RI-003-1026,RI-003,2,10000
RI-2022-1000000732,1/1/2022 19:04,1/1/2022 19:08,RI-003-1067,RI-003,1,3000
RI-2022-1000000733,1/1/2022 19:04,1/1/2022 19:07,RI-008-1056,RI-008,1,100000
RI-2022-1000000734,1/1/2022 19:09,1/1/2022 19:13,RI-003-1025,RI-003,1,7000
RI-2022-1000000735,1/1/2022 19:10,1/1/2022 19:12,RI-001-1093,RI-001,4,10000
RI-2022-1000000736,1/1/2022 19:11,1/1/2022 19:13,RI-004-1012,RI-004,1,10000
RI-2022-1000000737,1/1/2022 19:12,1/1/2022 19:17,RI-006-1063,RI-006,4,6000
RI-2022-1000000738,1/1/2022 19:13,1/1/2022 19:18,RI-009-1071,RI-009,1,50000
RI-2022-1000000739,1/1/2022 19:13,1/1/2022 19:17,RI-007-1057,RI-007,2,20000
RI-2022-1000000740,1/1/2022 19:13,1/1/2022 19:17,RI-002-1024,RI-002,1,20000
RI-2022-1000000741,1/1/2022 19:13,1/1/2022 19:16,RI-005-1095,RI-005,1,50000
RI-2022-1000000742,1/1/2022 19:17,1/1/2022 19:23,RI-009-1039,RI-009,1,50000
RI-2022-1000000743,1/1/2022 19:18,1/1/2022 19:23,RI-003-1054,RI-003,2,7000
RI-2022-1000000744,1/1/2022 19:18,1/1/2022 19:20,RI-009-1007,RI-009,1,3000
RI-2022-1000000745,1/1/2022 19:18,1/1/2022 19:24,RI-008-1004,RI-008,1,10000
RI-2022-1000000746,1/1/2022 19:19,1/1/2022 19:22,RI-003-1015,RI-003,3,0
RI-2022-1000000747,1/1/2022 19:20,1/1/2022 19:25,RI-008-1012,RI-008,2,20000
RI-2022-1000000748,1/1/2022 19:23,1/1/2022 19:25,RI-003-1008,RI-003,4,9000
RI-2022-1000000749,1/1/2022 19:24,1/1/2022 19:26,RI-008-1053,RI-008,1,10000
RI-2022-1000000750,1/1/2022 19:24,1/1/2022 19:26,RI-007-1027,RI-007,4,10000
RI-2022-1000000751,1/1/2022 19:25,1/1/2022 19:29,RI-003-1111,RI-003,2,10000
RI-2022-1000000752,1/1/2022 19:26,1/1/2022 19:28,RI-006-1093,RI-006,4,50000
RI-2022-1000000753,1/1/2022 19:27,1/1/2022 19:33,RI-006-1009,RI-006,1,20000
RI-2022-1000000754,1/1/2022 19:29,1/1/2022 19:32,RI-009-1008,RI-009,1,8000
RI-2022-1000000755,1/1/2022 19:29,1/1/2022 19:33,RI-009-1061,RI-009,4,50000
RI-2022-1000000756,1/1/2022 19:30,1/1/2022 19:34,RI-001-1081,RI-001,3,0
RI-2022-1000000757,1/1/2022 19:31,1/1/2022 19:37,RI-001-1056,RI-001,1,20000
RI-2022-1000000758,1/1/2022 19:34,1/1/2022 19:38,RI-008-1003,RI-008,2,6000
RI-2022-1000000759,1/1/2022 19:35,1/1/2022 19:38,RI-006-1068,RI-006,1,20000
RI-2022-1000000760,1/1/2022 19:37,1/1/2022 19:40,RI-006-1070,RI-006,1,7000
RI-2022-1000000761,1/1/2022 19:37,1/1/2022 19:42,RI-008-1079,RI-008,1,3000
RI-2022-1000000762,1/1/2022 19:37,1/1/2022 19:42,RI-006-1041,RI-006,1,20000
RI-2022-1000000763,1/1/2022 19:37,1/1/2022 19:39,RI-001-1028,RI-001,3,0
RI-2022-1000000764,1/1/2022 19:38,1/1/2022 19:41,RI-009-1028,RI-009,4,7000
RI-2022-1000000765,1/1/2022 19:38,1/1/2022 19:41,RI-007-1035,RI-007,4,8000
RI-2022-1000000766,1/1/2022 19:40,1/1/2022 19:44,RI-001-1092,RI-001,1,20000
RI-2022-1000000767,1/1/2022 19:42,1/1/2022 19:44,RI-001-1096,RI-001,1,50000
RI-2022-1000000768,1/1/2022 19:44,1/1/2022 19:47,RI-003-1060,RI-003,3,0
RI-2022-1000000769,1/1/2022 19:44,1/1/2022 19:50,RI-007-1022,RI-007,1,10000
RI-2022-1000000770,1/1/2022 19:45,1/1/2022 19:51,RI-009-1058,RI-009,1,50000
RI-2022-1000000771,1/1/2022 19:47,1/1/2022 19:50,RI-006-1074,RI-006,1,20000
RI-2022-1000000772,1/1/2022 19:51,1/1/2022 19:54,RI-005-1110,RI-005,1,20000
RI-2022-1000000773,1/1/2022 19:53,1/1/2022 19:59,RI-007-1012,RI-007,1,20000
RI-2022-1000000774,1/1/2022 19:54,1/1/2022 19:57,RI-004-1078,RI-004,4,50000
RI-2022-1000000775,1/1/2022 19:55,1/1/2022 19:59,RI-009-1023,RI-009,1,100000
RI-2022-1000000776,1/1/2022 19:55,1/1/2022 20:00,RI-003-1095,RI-003,1,10000
RI-2022-1000000777,1/1/2022 19:56,1/1/2022 20:02,RI-001-1077,RI-001,1,20000
RI-2022-1000000778,1/1/2022 19:59,1/1/2022 20:03,RI-002-1043,RI-002,2,6000
RI-2022-1000000779,1/1/2022 15:01,1/1/2022 15:03,RI-006-1044,RI-006,1,50000
RI-2022-1000000780,1/1/2022 18:01,1/1/2022 18:04,RI-003-1052,RI-003,1,1000
RI-2022-1000000781,1/1/2022 17:02,1/1/2022 17:07,RI-002-1070,RI-002,2,5000
RI-2022-1000000782,1/1/2022 18:03,1/1/2022 18:05,RI-003-1085,RI-003,1,50000
RI-2022-1000000783,1/1/2022 16:04,1/1/2022 16:09,RI-001-1061,RI-001,4,1000
RI-2022-1000000784,1/1/2022 17:04,1/1/2022 17:10,RI-004-1076,RI-004,1,10000
RI-2022-1000000785,1/1/2022 15:04,1/1/2022 15:09,RI-006-1044,RI-006,1,20000
RI-2022-1000000786,1/1/2022 18:06,1/1/2022 18:10,RI-008-1024,RI-008,2,20000
RI-2022-1000000787,1/1/2022 15:06,1/1/2022 15:11,RI-007-1103,RI-007,4,9000
RI-2022-1000000788,1/1/2022 18:06,1/1/2022 18:10,RI-009-1059,RI-009,2,5000
RI-2022-1000000789,1/1/2022 16:06,1/1/2022 16:08,RI-002-1052,RI-002,4,4000
RI-2022-1000000790,1/1/2022 16:07,1/1/2022 16:12,RI-007-1065,RI-007,1,20000
RI-2022-1000000791,1/1/2022 18:07,1/1/2022 18:09,RI-004-1032,RI-004,3,0
RI-2022-1000000792,1/1/2022 15:10,1/1/2022 15:14,RI-007-1107,RI-007,1,20000
RI-2022-1000000793,1/1/2022 17:10,1/1/2022 17:12,RI-006-1107,RI-006,3,0
RI-2022-1000000794,1/1/2022 17:12,1/1/2022 17:18,RI-002-1096,RI-002,1,50000
RI-2022-1000000795,1/1/2022 18:13,1/1/2022 18:16,RI-007-1112,RI-007,1,20000
RI-2022-1000000796,1/1/2022 17:13,1/1/2022 17:18,RI-006-1018,RI-006,1,20000
RI-2022-1000000797,1/1/2022 17:14,1/1/2022 17:17,RI-005-1053,RI-005,4,4000
RI-2022-1000000798,1/1/2022 17:14,1/1/2022 17:16,RI-001-1129,RI-001,1,20000
RI-2022-1000000799,1/1/2022 18:14,1/1/2022 18:16,RI-008-1089,RI-008,1,8000
RI-2022-1000000800,1/1/2022 16:15,1/1/2022 16:20,RI-007-1043,RI-007,4,10000
RI-2022-1000000801,1/1/2022 16:17,1/1/2022 16:20,RI-003-1098,RI-003,3,0
RI-2022-1000000802,1/1/2022 18:17,1/1/2022 18:20,RI-010-1120,RI-010,3,0
RI-2022-1000000803,1/1/2022 17:17,1/1/2022 17:22,RI-006-1098,RI-006,1,4000
RI-2022-1000000804,1/1/2022 17:19,1/1/2022 17:24,RI-001-1129,RI-001,4,4000
RI-2022-1000000805,1/1/2022 17:20,1/1/2022 17:22,RI-006-1089,RI-006,3,0
RI-2022-1000000806,1/1/2022 16:20,1/1/2022 16:22,RI-005-1037,RI-005,4,50000
RI-2022-1000000807,1/1/2022 16:22,1/1/2022 16:24,RI-009-1103,RI-009,1,50000
RI-2022-1000000808,1/1/2022 17:22,1/1/2022 17:25,RI-009-1080,RI-009,1,4000
RI-2022-1000000809,1/1/2022 18:23,1/1/2022 18:28,RI-001-1096,RI-001,1,50000
RI-2022-1000000810,1/1/2022 17:23,1/1/2022 17:25,RI-002-1071,RI-002,1,50000
RI-2022-1000000811,1/1/2022 17:24,1/1/2022 17:29,RI-008-1008,RI-008,1,10000
RI-2022-1000000812,1/1/2022 18:28,1/1/2022 18:30,RI-008-1097,RI-008,4,50000
RI-2022-1000000813,1/1/2022 16:28,1/1/2022 16:32,RI-009-1072,RI-009,2,5000
RI-2022-1000000814,1/1/2022 16:29,1/1/2022 16:34,RI-009-1014,RI-009,2,20000
RI-2022-1000000815,1/1/2022 17:29,1/1/2022 17:34,RI-006-1063,RI-006,4,1000
RI-2022-1000000816,1/1/2022 17:29,1/1/2022 17:32,RI-004-1083,RI-004,4,10000
RI-2022-1000000817,1/1/2022 17:30,1/1/2022 17:34,RI-003-1065,RI-003,4,50000
RI-2022-1000000818,1/1/2022 18:31,1/1/2022 18:36,RI-006-1013,RI-006,4,10000
RI-2022-1000000819,1/1/2022 18:31,1/1/2022 18:37,RI-005-1100,RI-005,1,6000
RI-2022-1000000820,1/1/2022 15:31,1/1/2022 15:35,RI-010-1106,RI-010,4,1000
RI-2022-1000000821,1/1/2022 16:32,1/1/2022 16:37,RI-008-1006,RI-008,2,7000
RI-2022-1000000822,1/1/2022 15:32,1/1/2022 15:33,RI-003-1010,RI-003,3,0
RI-2022-1000000823,1/1/2022 16:33,1/1/2022 16:34,RI-009-1095,RI-009,3,0
RI-2022-1000000824,1/1/2022 18:33,1/1/2022 18:36,RI-005-1038,RI-005,2,6000
RI-2022-1000000825,1/1/2022 17:34,1/1/2022 17:39,RI-008-1095,RI-008,1,50000
RI-2022-1000000826,1/1/2022 17:35,1/1/2022 17:37,RI-004-1087,RI-004,1,8000
RI-2022-1000000827,1/1/2022 17:35,1/1/2022 17:40,RI-010-1034,RI-010,1,50000
RI-2022-1000000828,1/1/2022 17:35,1/1/2022 17:39,RI-008-1071,RI-008,1,3000
RI-2022-1000000829,1/1/2022 16:37,1/1/2022 16:39,RI-005-1090,RI-005,4,20000
RI-2022-1000000830,1/1/2022 16:37,1/1/2022 16:39,RI-002-1077,RI-002,2,7000
RI-2022-1000000831,1/1/2022 15:38,1/1/2022 15:42,RI-008-1046,RI-008,4,100000
RI-2022-1000000832,1/1/2022 16:39,1/1/2022 16:44,RI-005-1064,RI-005,4,1000
RI-2022-1000000833,1/1/2022 16:40,1/1/2022 16:42,RI-006-1052,RI-006,1,10000
RI-2022-1000000834,1/1/2022 18:41,1/1/2022 18:43,RI-002-1064,RI-002,3,0
RI-2022-1000000835,1/1/2022 16:41,1/1/2022 16:45,RI-003-1107,RI-003,4,10000
RI-2022-1000000836,1/1/2022 17:42,1/1/2022 17:46,RI-007-1001,RI-007,2,8000
RI-2022-1000000837,1/1/2022 17:42,1/1/2022 17:47,RI-007-1025,RI-007,1,10000
RI-2022-1000000838,1/1/2022 16:42,1/1/2022 16:44,RI-006-1053,RI-006,1,20000
RI-2022-1000000839,1/1/2022 15:43,1/1/2022 15:45,RI-009-1094,RI-009,2,10000
RI-2022-1000000840,1/1/2022 16:43,1/1/2022 16:48,RI-007-1058,RI-007,1,10000
RI-2022-1000000841,1/1/2022 18:44,1/1/2022 18:46,RI-009-1014,RI-009,3,0
RI-2022-1000000842,1/1/2022 15:45,1/1/2022 15:47,RI-010-1098,RI-010,4,10000
RI-2022-1000000843,1/1/2022 15:47,1/1/2022 15:50,RI-003-1040,RI-003,1,100000
RI-2022-1000000844,1/1/2022 16:47,1/1/2022 16:49,RI-003-1007,RI-003,2,6000
RI-2022-1000000845,1/1/2022 18:47,1/1/2022 18:49,RI-005-1106,RI-005,1,100000
RI-2022-1000000846,1/1/2022 15:47,1/1/2022 15:49,RI-006-1017,RI-006,4,20000
RI-2022-1000000847,1/1/2022 16:47,1/1/2022 16:50,RI-009-1050,RI-009,1,10000
RI-2022-1000000848,1/1/2022 16:48,1/1/2022 16:52,RI-009-1107,RI-009,1,10000
RI-2022-1000000849,1/1/2022 17:49,1/1/2022 17:52,RI-005-1114,RI-005,4,4000
RI-2022-1000000850,1/1/2022 17:49,1/1/2022 17:51,RI-009-1042,RI-009,1,10000
RI-2022-1000000851,1/1/2022 16:49,1/1/2022 16:52,RI-010-1029,RI-010,1,20000
RI-2022-1000000852,1/1/2022 18:50,1/1/2022 18:54,RI-004-1056,RI-004,1,20000
RI-2022-1000000853,1/1/2022 17:51,1/1/2022 17:57,RI-005-1008,RI-005,1,10000
RI-2022-1000000854,1/1/2022 15:52,1/1/2022 15:57,RI-009-1092,RI-009,4,8000
RI-2022-1000000855,1/1/2022 17:53,1/1/2022 17:55,RI-007-1001,RI-007,1,10000
RI-2022-1000000856,1/1/2022 18:53,1/1/2022 18:55,RI-004-1030,RI-004,1,6000
RI-2022-1000000857,1/1/2022 18:53,1/1/2022 18:56,RI-004-1087,RI-004,1,3000
RI-2022-1000000858,1/1/2022 16:53,1/1/2022 16:56,RI-010-1043,RI-010,1,50000
RI-2022-1000000859,1/1/2022 17:54,1/1/2022 17:57,RI-009-1022,RI-009,3,0
RI-2022-1000000860,1/1/2022 16:54,1/1/2022 16:57,RI-006-1023,RI-006,1,10000
RI-2022-1000000861,1/1/2022 16:55,1/1/2022 17:00,RI-006-1111,RI-006,1,10000
RI-2022-1000000862,1/1/2022 16:58,1/1/2022 17:01,RI-005-1112,RI-005,1,6000
RI-2022-1000000863,1/1/2022 16:59,1/1/2022 17:02,RI-005-1013,RI-005,1,20000
RI-2022-1000000864,1/1/2022 16:00,1/1/2022 16:03,RI-009-1103,RI-009,1,50000
RI-2022-1000000865,1/1/2022 16:00,1/1/2022 16:02,RI-007-1114,RI-007,1,6000
RI-2022-1000000866,1/1/2022 15:00,1/1/2022 15:02,RI-004-1067,RI-004,1,8000
RI-2022-1000000867,1/1/2022 17:01,1/1/2022 17:07,RI-007-1010,RI-007,1,8000
RI-2022-1000000868,1/1/2022 15:01,1/1/2022 15:03,RI-003-1097,RI-003,1,10000
RI-2022-1000000869,1/1/2022 15:02,1/1/2022 15:06,RI-003-1091,RI-003,4,100000
RI-2022-1000000870,1/1/2022 16:02,1/1/2022 16:04,RI-007-1104,RI-007,1,20000
RI-2022-1000000871,1/1/2022 15:02,1/1/2022 15:04,RI-001-1022,RI-001,4,100000
RI-2022-1000000872,1/1/2022 15:03,1/1/2022 15:08,RI-010-1073,RI-010,1,9000
RI-2022-1000000873,1/1/2022 18:05,1/1/2022 18:08,RI-002-1097,RI-002,1,10000
RI-2022-1000000874,1/1/2022 17:06,1/1/2022 17:11,RI-010-1121,RI-010,1,50000
RI-2022-1000000875,1/1/2022 16:06,1/1/2022 16:09,RI-001-1099,RI-001,4,10000
RI-2022-1000000876,1/1/2022 16:06,1/1/2022 16:12,RI-007-1113,RI-007,1,9000
RI-2022-1000000877,1/1/2022 17:06,1/1/2022 17:11,RI-007-1092,RI-007,1,9000
RI-2022-1000000878,1/1/2022 18:06,1/1/2022 18:11,RI-003-1098,RI-003,4,20000
RI-2022-1000000879,1/1/2022 16:07,1/1/2022 16:09,RI-009-1034,RI-009,1,50000
RI-2022-1000000880,1/1/2022 17:07,1/1/2022 17:12,RI-005-1099,RI-005,1,50000
RI-2022-1000000881,1/1/2022 18:10,1/1/2022 18:15,RI-006-1051,RI-006,4,20000
RI-2022-1000000882,1/1/2022 16:11,1/1/2022 16:12,RI-006-1062,RI-006,3,0
RI-2022-1000000883,1/1/2022 15:11,1/1/2022 15:14,RI-004-1024,RI-004,1,7000
RI-2022-1000000884,1/1/2022 18:11,1/1/2022 18:15,RI-005-1123,RI-005,3,0
RI-2022-1000000885,1/1/2022 15:13,1/1/2022 15:16,RI-005-1058,RI-005,1,10000
RI-2022-1000000886,1/1/2022 15:13,1/1/2022 15:17,RI-002-1041,RI-002,1,20000
RI-2022-1000000887,1/1/2022 15:14,1/1/2022 15:18,RI-010-1084,RI-010,1,20000
RI-2022-1000000888,1/1/2022 15:16,1/1/2022 15:19,RI-002-1049,RI-002,3,0
RI-2022-1000000889,1/1/2022 15:16,1/1/2022 15:18,RI-009-1079,RI-009,4,8000
RI-2022-1000000890,1/1/2022 18:17,1/1/2022 18:19,RI-003-1035,RI-003,4,9000
RI-2022-1000000891,1/1/2022 18:17,1/1/2022 18:20,RI-006-1014,RI-006,1,8000
RI-2022-1000000892,1/1/2022 17:17,1/1/2022 17:19,RI-001-1033,RI-001,4,10000
RI-2022-1000000893,1/1/2022 16:17,1/1/2022 16:22,RI-008-1097,RI-008,1,50000
RI-2022-1000000894,1/1/2022 16:19,1/1/2022 16:25,RI-007-1074,RI-007,1,10000
RI-2022-1000000895,1/1/2022 15:19,1/1/2022 15:21,RI-005-1052,RI-005,1,20000
RI-2022-1000000896,1/1/2022 15:20,1/1/2022 15:22,RI-008-1063,RI-008,4,1000
RI-2022-1000000897,1/1/2022 17:21,1/1/2022 17:24,RI-003-1075,RI-003,4,10000
RI-2022-1000000898,1/1/2022 18:21,1/1/2022 18:23,RI-010-1079,RI-010,1,9000
RI-2022-1000000899,1/1/2022 18:22,1/1/2022 18:25,RI-004-1086,RI-004,4,10000
RI-2022-1000000900,1/1/2022 17:22,1/1/2022 17:27,RI-005-1018,RI-005,1,10000
RI-2022-1000000901,1/1/2022 16:22,1/1/2022 16:25,RI-003-1024,RI-003,1,7000
RI-2022-1000000902,1/1/2022 15:23,1/1/2022 15:26,RI-010-1027,RI-010,1,50000
RI-2022-1000000903,1/1/2022 16:23,1/1/2022 16:29,RI-005-1099,RI-005,1,20000
RI-2022-1000000904,1/1/2022 15:24,1/1/2022 15:28,RI-004-1057,RI-004,1,50000
RI-2022-1000000905,1/1/2022 15:24,1/1/2022 15:27,RI-008-1002,RI-008,1,3000
RI-2022-1000000906,1/1/2022 15:25,1/1/2022 15:27,RI-009-1104,RI-009,4,20000
RI-2022-1000000907,1/1/2022 15:25,1/1/2022 15:27,RI-004-1037,RI-004,1,20000
RI-2022-1000000908,1/1/2022 17:25,1/1/2022 17:27,RI-006-1033,RI-006,1,10000
RI-2022-1000000909,1/1/2022 18:26,1/1/2022 18:30,RI-007-1057,RI-007,1,10000
RI-2022-1000000910,1/1/2022 16:26,1/1/2022 16:31,RI-007-1115,RI-007,1,20000
RI-2022-1000000911,1/1/2022 15:26,1/1/2022 15:28,RI-007-1116,RI-007,1,10000
RI-2022-1000000912,1/1/2022 15:28,1/1/2022 15:33,RI-002-1101,RI-002,4,10000
RI-2022-1000000913,1/1/2022 16:29,1/1/2022 16:34,RI-005-1027,RI-005,1,20000
RI-2022-1000000914,1/1/2022 17:29,1/1/2022 17:34,RI-004-1034,RI-004,2,6000
RI-2022-1000000915,1/1/2022 17:30,1/1/2022 17:32,RI-003-1053,RI-003,1,10000
RI-2022-1000000916,1/1/2022 17:30,1/1/2022 17:36,RI-010-1069,RI-010,1,10000
RI-2022-1000000917,1/1/2022 18:31,1/1/2022 18:35,RI-001-1002,RI-001,2,10000
RI-2022-1000000918,1/1/2022 18:31,1/1/2022 18:36,RI-002-1029,RI-002,1,50000
RI-2022-1000000919,1/1/2022 17:32,1/1/2022 17:34,RI-001-1054,RI-001,1,10000
RI-2022-1000000920,1/1/2022 16:32,1/1/2022 16:37,RI-009-1063,RI-009,2,9000
RI-2022-1000000921,1/1/2022 16:33,1/1/2022 16:39,RI-005-1083,RI-005,1,20000
RI-2022-1000000922,1/1/2022 16:33,1/1/2022 16:39,RI-007-1071,RI-007,1,10000
RI-2022-1000000923,1/1/2022 16:35,1/1/2022 16:41,RI-009-1014,RI-009,1,50000
RI-2022-1000000924,1/1/2022 18:35,1/1/2022 18:38,RI-009-1098,RI-009,1,10000
RI-2022-1000000925,1/1/2022 17:36,1/1/2022 17:39,RI-010-1017,RI-010,1,6000
RI-2022-1000000926,1/1/2022 16:36,1/1/2022 16:41,RI-010-1017,RI-010,1,3000
RI-2022-1000000927,1/1/2022 15:37,1/1/2022 15:39,RI-008-1094,RI-008,1,100000
RI-2022-1000000928,1/1/2022 16:37,1/1/2022 16:42,RI-005-1073,RI-005,1,20000
RI-2022-1000000929,1/1/2022 16:38,1/1/2022 16:42,RI-010-1040,RI-010,1,10000
RI-2022-1000000930,1/1/2022 17:39,1/1/2022 17:43,RI-004-1006,RI-004,1,20000
RI-2022-1000000931,1/1/2022 17:40,1/1/2022 17:45,RI-003-1015,RI-003,4,1000
RI-2022-1000000932,1/1/2022 15:41,1/1/2022 15:45,RI-008-1020,RI-008,4,10000
RI-2022-1000000933,1/1/2022 17:41,1/1/2022 17:43,RI-001-1051,RI-001,4,20000
RI-2022-1000000934,1/1/2022 15:42,1/1/2022 15:44,RI-003-1085,RI-003,1,10000
RI-2022-1000000935,1/1/2022 17:43,1/1/2022 17:44,RI-005-1023,RI-005,3,0
RI-2022-1000000936,1/1/2022 18:44,1/1/2022 18:47,RI-007-1064,RI-007,1,4000
RI-2022-1000000937,1/1/2022 18:44,1/1/2022 18:50,RI-006-1100,RI-006,1,50000
RI-2022-1000000938,1/1/2022 17:44,1/1/2022 17:49,RI-010-1070,RI-010,1,10000
RI-2022-1000000939,1/1/2022 15:47,1/1/2022 15:52,RI-005-1002,RI-005,1,3000
RI-2022-1000000940,1/1/2022 15:48,1/1/2022 15:51,RI-002-1041,RI-002,3,0
RI-2022-1000000941,1/1/2022 17:49,1/1/2022 17:51,RI-007-1048,RI-007,3,0
RI-2022-1000000942,1/1/2022 15:50,1/1/2022 15:52,RI-006-1039,RI-006,1,20000
RI-2022-1000000943,1/1/2022 18:51,1/1/2022 18:55,RI-004-1021,RI-004,1,10000
RI-2022-1000000944,1/1/2022 16:53,1/1/2022 16:56,RI-001-1033,RI-001,1,20000
RI-2022-1000000945,1/1/2022 18:54,1/1/2022 18:59,RI-003-1075,RI-003,4,20000
RI-2022-1000000946,1/1/2022 17:55,1/1/2022 17:58,RI-007-1099,RI-007,4,6000
RI-2022-1000000947,1/1/2022 15:55,1/1/2022 15:59,RI-007-1096,RI-007,4,10000
RI-2022-1000000948,1/1/2022 17:56,1/1/2022 18:00,RI-002-1040,RI-002,3,0
RI-2022-1000000949,1/1/2022 18:56,1/1/2022 19:00,RI-002-1061,RI-002,1,4000
RI-2022-1000000950,1/1/2022 17:57,1/1/2022 18:01,RI-009-1018,RI-009,1,20000
RI-2022-1000000951,1/1/2022 18:57,1/1/2022 18:59,RI-001-1020,RI-001,4,10000
RI-2022-1000000952,1/1/2022 15:59,1/1/2022 16:05,RI-008-1065,RI-008,1,10000
RI-2022-1000000953,1/1/2022 15:59,1/1/2022 16:05,RI-003-1094,RI-003,1,50000
